Date,Region,Category,Units_Sold,Revenue
2025-11-02,East,Furniture,7,744.41
2025-11-02,East,Toys,3,532.28
2025-11-02,West,Electronics,9,1023.8
2025-11-02,West,Clothing,10,1406.97
2025-11-02,West,Groceries,13,1296.07
2025-11-02,West,Furniture,11,1725.57
2025-11-02,West,Toys,5,1210.76
2025-11-03,North,Electronics,8,691.11
2025-11-03,North,Clothing,5,733.45
2025-11-03,North,Groceries,8,989.03
2025-11-03,North,Furniture,3,537.72
2025-11-03,North,Toys,11,502.67
2025-11-03,South,Electronics,7,1371.07
2025-11-03,South,Clothing,9,845.76
2025-11-03,South,Groceries,8,1006.55
2025-11-03,South,Furniture,9,1044.22
2025-11-03,South,Toys,5,732.26
2025-11-03,East,Electronics,10,1066.21
2025-11-03,East,Clothing,9,615.0
2025-11-03,East,Groceries,10,1031.42
2025-11-03,East,Furniture,6,775.29
2025-11-03,East,Toys,7,1084.99
2025-11-03,West,Electronics,11,745.8
2025-11-03,West,Clothing,6,975.92
2025-11-03,West,Groceries,5,788.56
2025-11-03,West,Furniture,10,946.32
2025-11-03,West,Toys,6,789.65
2025-11-04,North,Electronics,10,890.4
2025-11-04,North,Clothing,7,886.83
2025-11-04,North,Groceries,7,513.69
2025-11-04,North,Furniture,10,825.06
2025-11-04,North,Toys,7,1094.02
2025-11-04,South,Electronics,8,1113.33
2025-11-04,South,Clothing,3,961.23
2025-11-04,South,Groceries,13,243.27
2025-11-04,South,Furniture,6,644.51
2025-11-04,South,Toys,8,996.87
2025-11-04,East,Electronics,13,1094.02
2025-11-04,East,Clothing,10,715.73
2025-11-04,East,Groceries,8,710.64
2025-11-04,East,Furniture,10,1205.07
2025-11-04,East,Toys,11,730.61
2025-11-04,West,Electronics,5,1582.84
2025-11-04,West,Clothing,9,1202.91
2025-11-04,West,Groceries,5,746.27
2025-11-04,West,Furniture,9,840.44
2025-11-04,West,Toys,11,867.23
2025-11-05,North,Electronics,13,958.21
2025-11-05,North,Clothing,5,1045.11
2025-11-05,North,Groceries,11,1019.57
2025-11-05,North,Furniture,5,872.34
2025-11-05,North,Toys,11,871.37
2025-11-05,South,Electronics,7,905.55
2025-11-05,South,Clothing,6,824.53
2025-11-05,South,Groceries,6,844.45
2025-11-05,South,Furniture,5,821.33
2025-11-05,South,Toys,7,643.12
2025-11-05,East,Electronics,3,759.19
2025-11-05,East,Clothing,8,436.3
2025-11-05,East,Groceries,3,569.5
2025-11-05,East,Furniture,6,1078.58
2025-11-05,East,Toys,7,1343.88
2025-11-05,West,Electronics,4,1179.49
2025-11-05,West,Clothing,13,720.25
2025-11-05,West,Groceries,10,996.41
2025-11-05,West,Furniture,10,968.78
2025-11-05,West,Toys,9,803.12
2025-11-06,North,Electronics,7,247.1
2025-11-06,North,Clothing,7,1060.79
2025-11-06,North,Groceries,9,752.19
2025-11-06,North,Furniture,7,858.39
2025-11-06,North,Toys,7,1358.3
2025-11-06,South,Electronics,8,715.54
2025-11-06,South,Clothing,8,750.09
2025-11-06,South,Groceries,8,806.76
2025-11-06,South,Furniture,8,1076.85
2025-11-06,South,Toys,6,1003.35
2025-11-06,East,Electronics,7,1164.68
2025-11-06,East,Clothing,8,305.27
2025-11-06,East,Groceries,11,923.83
2025-11-06,East,Furniture,10,757.41
2025-11-06,East,Toys,8,925.96
2025-11-06,West,Electronics,10,784.37
2025-11-06,West,Clothing,5,777.84
2025-11-06,West,Groceries,7,503.96
2025-11-06,West,Furniture,16,696.77
2025-11-06,West,Toys,9,546.27
2025-11-07,North,Electronics,9,1384.06
2025-11-07,North,Clothing,11,1210.33
2025-11-07,North,Groceries,14,966.26
2025-11-07,North,Furniture,9,759.23
2025-11-07,North,Toys,6,753.92
2025-11-07,South,Electronics,7,1008.24
2025-11-07,South,Clothing,7,1101.27
2025-11-07,South,Groceries,7,921.6
2025-11-07,South,Furniture,13,1150.66
2025-11-07,South,Toys,8,1243.59
2025-11-07,East,Electronics,11,1129.58
2025-11-07,East,Clothing,7,759.46
2025-11-07,East,Groceries,3,1579.12
2025-11-07,East,Furniture,5,724.19
2025-11-07,East,Toys,0,698.95
2025-11-07,West,Electronics,6,1122.43
2025-11-07,West,Clothing,7,483.57
2025-11-07,West,Groceries,6,1384.98
2025-11-07,West,Furniture,10,653.84
2025-11-07,West,Toys,8,1400.7
2025-11-08,North,Electronics,7,1853.12
2025-11-08,North,Clothing,12,884.95
2025-11-08,North,Groceries,9,965.5
2025-11-08,North,Furniture,12,1058.96
2025-11-08,North,Toys,6,554.04
2025-11-08,South,Electronics,6,514.86
2025-11-08,South,Clothing,7,579.22
2025-11-08,South,Groceries,10,1322.86
2025-11-08,South,Furniture,9,919.14
2025-11-08,South,Toys,6,896.87
2025-11-08,East,Electronics,7,1413.72
2025-11-08,East,Clothing,8,329.83
2025-11-08,East,Groceries,10,1061.59
2025-11-08,East,Furniture,14,1383.95
2025-11-08,East,Toys,5,1112.11
2025-11-08,West,Electronics,7,862.08
2025-11-08,West,Clothing,5,1785.59
2025-11-08,West,Groceries,5,1368.41
2025-11-08,West,Furniture,9,1363.4
2025-11-08,West,Toys,8,1029.64
2025-11-09,North,Electronics,7,1281.99
2025-11-09,North,Clothing,6,1458.15
2025-11-09,North,Groceries,8,1234.02
2025-11-09,North,Furniture,11,833.64
2025-11-09,North,Toys,6,1414.76
2025-11-09,South,Electronics,17,755.49
2025-11-09,South,Clothing,6,1182.3
2025-11-09,South,Groceries,9,829.79
2025-11-09,South,Furniture,10,1270.03
2025-11-09,South,Toys,13,1849.9
2025-11-09,East,Electronics,10,1036.77
2025-11-09,East,Clothing,9,1282.73
2025-11-09,East,Groceries,12,1142.43
2025-11-09,East,Furniture,9,909.09
2025-11-09,East,Toys,6,915.94
2025-11-09,West,Electronics,7,1084.62
2025-11-09,West,Clothing,2,1789.61
2025-11-09,West,Groceries,6,1220.63
2025-11-09,West,Furniture,8,1040.62
2025-11-09,West,Toys,4,929.12
2025-11-10,North,Electronics,10,779.96
2025-11-10,North,Clothing,8,620.94
2025-11-10,North,Groceries,9,925.13
2025-11-10,North,Furniture,8,797.35
2025-11-10,North,Toys,9,890.79
2025-11-10,South,Electronics,10,948.77
2025-11-10,South,Clothing,12,569.71
2025-11-10,South,Groceries,10,993.31
2025-11-10,South,Furniture,5,690.54
2025-11-10,South,Toys,8,1022.91
2025-11-10,East,Electronics,10,780.53
2025-11-10,East,Clothing,10,976.76
2025-11-10,East,Groceries,7,981.28
2025-11-10,East,Furniture,11,635.47
2025-11-10,East,Toys,6,1094.33
2025-11-10,West,Electronics,9,1184.53
2025-11-10,West,Clothing,6,825.85
2025-11-10,West,Groceries,6,261.12
2025-11-10,West,Furniture,12,920.37
2025-11-10,West,Toys,8,1021.96
2025-11-11,North,Electronics,9,681.1
2025-11-11,North,Clothing,5,916.82
2025-11-11,North,Groceries,13,1075.41
2025-11-11,North,Furniture,8,808.66
2025-11-11,North,Toys,5,1188.31
2025-11-11,South,Electronics,6,874.62
2025-11-11,South,Clothing,8,758.6
2025-11-11,South,Groceries,10,900.56
2025-11-11,South,Furniture,8,1247.38
2025-11-11,South,Toys,8,654.81
2025-11-11,East,Electronics,4,1425.99
2025-11-11,East,Clothing,4,898.28
2025-11-11,East,Groceries,7,627.98
2025-11-11,East,Furniture,6,1001.86
2025-11-11,East,Toys,4,1108.33
2025-11-11,West,Electronics,13,546.57
2025-11-11,West,Clothing,5,975.9
2025-11-11,West,Groceries,8,838.94
2025-11-11,West,Furniture,4,945.53
2025-11-11,West,Toys,3,1110.95
2025-11-12,North,Electronics,7,1149.4
2025-11-12,North,Clothing,6,1253.17
2025-11-12,North,Groceries,2,828.04
2025-11-12,North,Furniture,6,1370.98
2025-11-12,North,Toys,10,984.55
2025-11-12,South,Electronics,10,954.75
2025-11-12,South,Clothing,10,939.41
2025-11-12,South,Groceries,8,1005.76
2025-11-12,South,Furniture,6,1147.5
2025-11-12,South,Toys,5,534.8
2025-11-12,East,Electronics,5,782.83
2025-11-12,East,Clothing,14,496.67
2025-11-12,East,Groceries,6,958.89
2025-11-12,East,Furniture,12,737.41
2025-11-12,East,Toys,7,674.06
2025-11-12,West,Electronics,8,718.81
2025-11-12,West,Clothing,8,527.86
2025-11-12,West,Groceries,12,808.55
2025-11-12,West,Furniture,11,1154.61
2025-11-12,West,Toys,5,399.31
2025-11-13,North,Electronics,8,898.47
2025-11-13,North,Clothing,10,1026.05
2025-11-13,North,Groceries,6,774.2
2025-11-13,North,Furniture,8,991.48
2025-11-13,North,Toys,12,1198.85
2025-11-13,South,Electronics,11,889.44
2025-11-13,South,Clothing,6,1307.74
2025-11-13,South,Groceries,14,1342.36
2025-11-13,South,Furniture,11,781.76
2025-11-13,South,Toys,10,1285.72
2025-11-13,East,Electronics,11,901.01
2025-11-13,East,Clothing,3,797.49
2025-11-13,East,Groceries,7,768.14
2025-11-13,East,Furniture,9,1375.28
2025-11-13,East,Toys,6,596.54
2025-11-13,West,Electronics,4,433.07
2025-11-13,West,Clothing,8,1518.59
2025-11-13,West,Groceries,12,664.54
2025-11-13,West,Furniture,2,698.27
2025-11-13,West,Toys,8,794.36
2025-11-14,North,Electronics,3,1111.74
2025-11-14,North,Clothing,6,775.67
2025-11-14,North,Groceries,7,1236.94
2025-11-14,North,Furniture,4,354.21
2025-11-14,North,Toys,10,823.55
2025-11-14,South,Electronics,7,1017.33
2025-11-14,South,Clothing,3,945.34
2025-11-14,South,Groceries,7,1245.56
2025-11-14,South,Furniture,12,983.12
2025-11-14,South,Toys,10,891.96
2025-11-14,East,Electronics,9,1506.54
2025-11-14,East,Clothing,9,1100.24
2025-11-14,East,Groceries,3,764.56
2025-11-14,East,Furniture,8,1090.71
2025-11-14,East,Toys,8,536.59
2025-11-14,West,Electronics,13,1005.01
2025-11-14,West,Clothing,5,848.46
2025-11-14,West,Groceries,14,1128.38
2025-11-14,West,Furniture,10,1064.26
2025-11-14,West,Toys,6,785.19
2025-11-15,North,Electronics,6,1159.35
2025-11-15,North,Clothing,10,1401.92
2025-11-15,North,Groceries,6,1215.38
2025-11-15,North,Furniture,4,1250.5
2025-11-15,North,Toys,6,1603.96
2025-11-15,South,Electronics,6,1252.92
2025-11-15,South,Clothing,7,1105.85
2025-11-15,South,Groceries,9,847.25
2025-11-15,South,Furniture,8,1256.47
2025-11-15,South,Toys,11,960.8
2025-11-15,East,Electronics,8,901.94
2025-11-15,East,Clothing,12,1180.04
2025-11-15,East,Groceries,7,878.5
2025-11-15,East,Furniture,7,1779.06
2025-11-15,East,Toys,8,934.56
2025-11-15,West,Electronics,4,463.26
2025-11-15,West,Clothing,10,1293.66
2025-11-15,West,Groceries,6,671.42
2025-11-15,West,Furniture,5,387.3
2025-11-15,West,Toys,7,1129.36
2025-11-16,North,Electronics,10,1525.66
2025-11-16,North,Clothing,7,1348.8
2025-11-16,North,Groceries,10,1037.96
2025-11-16,North,Furniture,3,1374.61
2025-11-16,North,Toys,7,940.56
2025-11-16,South,Electronics,13,1151.56
2025-11-16,South,Clothing,6,1276.88
2025-11-16,South,Groceries,5,1112.75
2025-11-16,South,Furniture,9,649.54
2025-11-16,South,Toys,8,908.7
2025-11-16,East,Electronics,11,1293.29
2025-11-16,East,Clothing,9,890.11
2025-11-16,East,Groceries,3,1326.28
2025-11-16,East,Furniture,7,1468.0
2025-11-16,East,Toys,5,1166.87
2025-11-16,West,Electronics,10,1741.25
2025-11-16,West,Clothing,5,1328.58
2025-11-16,West,Groceries,6,1464.52
2025-11-16,West,Furniture,12,943.51
2025-11-16,West,Toys,11,1922.67
2025-11-17,North,Electronics,5,490.24
2025-11-17,North,Clothing,14,793.56
2025-11-17,North,Groceries,6,907.26
2025-11-17,North,Furniture,16,858.53
2025-11-17,North,Toys,8,1019.07
2025-11-17,South,Electronics,7,724.95
2025-11-17,South,Clothing,13,822.22
2025-11-17,South,Groceries,7,853.03
2025-11-17,South,Furniture,5,928.11
2025-11-17,South,Toys,1,349.09
2025-11-17,East,Electronics,5,625.04
2025-11-17,East,Clothing,5,894.42
2025-11-17,East,Groceries,5,666.46
2025-11-17,East,Furniture,11,799.26
2025-11-17,East,Toys,5,596.52
2025-11-17,West,Electronics,7,804.08
2025-11-17,West,Clothing,15,648.53
2025-11-17,West,Groceries,8,1043.81
2025-11-17,West,Furniture,7,767.12
2025-11-17,West,Toys,7,781.12
2025-11-18,North,Electronics,14,784.02
2025-11-18,North,Clothing,3,885.09
2025-11-18,North,Groceries,5,756.67
2025-11-18,North,Furniture,9,964.72
2025-11-18,North,Toys,8,583.85
2025-11-18,South,Electronics,4,981.17
2025-11-18,South,Clothing,8,851.73
2025-11-18,South,Groceries,15,863.8
2025-11-18,South,Furniture,9,468.06
2025-11-18,South,Toys,7,951.7
2025-11-18,East,Electronics,8,785.71
2025-11-18,East,Clothing,8,947.42
2025-11-18,East,Groceries,5,267.98
2025-11-18,East,Furniture,8,671.43
2025-11-18,East,Toys,12,913.04
2025-11-18,West,Electronics,8,616.95
2025-11-18,West,Clothing,5,848.05
2025-11-18,West,Groceries,2,681.41
2025-11-18,West,Furniture,5,1174.69
2025-11-18,West,Toys,6,1504.28
2025-11-19,North,Electronics,9,968.0
2025-11-19,North,Clothing,13,529.62
2025-11-19,North,Groceries,10,1067.93
2025-11-19,North,Furniture,10,791.87
2025-11-19,North,Toys,8,848.91
2025-11-19,South,Electronics,8,1655.72
2025-11-19,South,Clothing,8,754.9
2025-11-19,South,Groceries,11,895.12
2025-11-19,South,Furniture,9,1410.43
2025-11-19,South,Toys,12,953.64
2025-11-19,East,Electronics,5,722.73
2025-11-19,East,Clothing,12,724.4
2025-11-19,East,Groceries,15,917.96
2025-11-19,East,Furniture,7,750.99
2025-11-19,East,Toys,7,741.23
2025-11-19,West,Electronics,9,504.39
2025-11-19,West,Clothing,6,640.32
2025-11-19,West,Groceries,6,557.13
2025-11-19,West,Furniture,6,902.06
2025-11-19,West,Toys,12,686.25
2025-11-20,North,Electronics,7,868.51
2025-11-20,North,Clothing,11,1079.93
2025-11-20,North,Groceries,4,968.47
2025-11-20,North,Furniture,11,1149.54
2025-11-20,North,Toys,8,652.04
2025-11-20,South,Electronics,6,798.68
2025-11-20,South,Clothing,12,955.12
2025-11-20,South,Groceries,3,760.9
2025-11-20,South,Furniture,13,932.01
2025-11-20,South,Toys,6,1031.57
2025-11-20,East,Electronics,11,965.45
2025-11-20,East,Clothing,6,683.37
2025-11-20,East,Groceries,9,1097.75
2025-11-20,East,Furniture,10,1018.5
2025-11-20,East,Toys,12,942.43
2025-11-20,West,Electronics,14,1369.67
2025-11-20,West,Clothing,14,735.6
2025-11-20,West,Groceries,6,816.94
2025-11-20,West,Furniture,5,555.38
2025-11-20,West,Toys,8,886.61
2025-11-21,North,Electronics,6,993.9
2025-11-21,North,Clothing,13,938.03
2025-11-21,North,Groceries,7,645.1
2025-11-21,North,Furniture,9,387.72
2025-11-21,North,Toys,10,1161.81
2025-11-21,South,Electronics,13,1441.15
2025-11-21,South,Clothing,12,854.35
2025-11-21,South,Groceries,6,1015.26
2025-11-21,South,Furniture,8,892.15
2025-11-21,South,Toys,8,811.6
2025-11-21,East,Electronics,10,781.13
2025-11-21,East,Clothing,9,1120.77
2025-11-21,East,Groceries,5,1015.61
2025-11-21,East,Furniture,11,1192.93
2025-11-21,East,Toys,5,777.53
2025-11-21,West,Electronics,9,1027.9
2025-11-21,West,Clothing,4,594.62
2025-11-21,West,Groceries,6,766.24
2025-11-21,West,Furniture,4,724.01
2025-11-21,West,Toys,8,600.09
2025-11-22,North,Electronics,11,893.82
2025-11-22,North,Clothing,7,971.62
2025-11-22,North,Groceries,6,1280.61
2025-11-22,North,Furniture,7,716.97
2025-11-22,North,Toys,9,1328.95
2025-11-22,South,Electronics,6,1242.69
2025-11-22,South,Clothing,5,1471.21
2025-11-22,South,Groceries,9,1578.55
2025-11-22,South,Furniture,10,1015.44
2025-11-22,South,Toys,9,1302.15
2025-11-22,East,Electronics,12,1804.52
2025-11-22,East,Clothing,11,1186.68
2025-11-22,East,Groceries,12,1312.71
2025-11-22,East,Furniture,3,308.95
2025-11-22,East,Toys,4,992.32
2025-11-22,West,Electronics,7,1246.77
2025-11-22,West,Clothing,14,763.8
2025-11-22,West,Groceries,13,622.82
2025-11-22,West,Furniture,12,1125.22
2025-11-22,West,Toys,8,1652.64
2025-11-23,North,Electronics,12,1691.69
2025-11-23,North,Clothing,5,1461.95
2025-11-23,North,Groceries,5,1786.09
2025-11-23,North,Furniture,9,846.05
2025-11-23,North,Toys,9,1168.64
2025-11-23,South,Electronics,9,1453.16
2025-11-23,South,Clothing,6,1483.22
2025-11-23,South,Groceries,10,1465.21
2025-11-23,South,Furniture,8,1172.46
2025-11-23,South,Toys,10,1418.76
2025-11-23,East,Electronics,6,1641.06
2025-11-23,East,Clothing,6,961.49
2025-11-23,East,Groceries,9,1583.73
2025-11-23,East,Furniture,4,953.72
2025-11-23,East,Toys,4,1012.38
2025-11-23,West,Electronics,8,1465.62
2025-11-23,West,Clothing,8,1021.18
2025-11-23,West,Groceries,4,1496.44
2025-11-23,West,Furniture,5,1199.94
2025-11-23,West,Toys,3,900.85
2025-11-24,North,Electronics,9,1291.34
2025-11-24,North,Clothing,6,1094.37
2025-11-24,North,Groceries,5,456.68
2025-11-24,North,Furniture,6,1205.38
2025-11-24,North,Toys,15,579.11
2025-11-24,South,Electronics,7,1022.2
2025-11-24,South,Clothing,4,668.08
2025-11-24,South,Groceries,6,437.78
2025-11-24,South,Furniture,6,609.71
2025-11-24,South,Toys,9,905.13
2025-11-24,East,Electronics,9,833.89
2025-11-24,East,Clothing,6,792.59
2025-11-24,East,Groceries,12,1086.35
2025-11-24,East,Furniture,6,517.13
2025-11-24,East,Toys,8,1272.2
2025-11-24,West,Electronics,7,1027.85
2025-11-24,West,Clothing,8,1040.72
2025-11-24,West,Groceries,12,694.79
2025-11-24,West,Furniture,7,770.41
2025-11-24,West,Toys,9,1452.24
2025-11-25,North,Electronics,16,874.85
2025-11-25,North,Clothing,10,845.04
2025-11-25,North,Groceries,10,924.06
2025-11-25,North,Furniture,9,992.17
2025-11-25,North,Toys,5,717.51
2025-11-25,South,Electronics,5,879.76
2025-11-25,South,Clothing,9,774.51
2025-11-25,South,Groceries,7,847.39
2025-11-25,South,Furniture,6,787.79
2025-11-25,South,Toys,14,501.13
2025-11-25,East,Electronics,9,882.74
2025-11-25,East,Clothing,8,1080.47
2025-11-25,East,Groceries,4,980.11
2025-11-25,East,Furniture,7,1441.5
2025-11-25,East,Toys,8,542.16
2025-11-25,West,Electronics,9,844.85
2025-11-25,West,Clothing,6,804.58
2025-11-25,West,Groceries,7,691.5
2025-11-25,West,Furniture,8,1116.16
2025-11-25,West,Toys,9,855.54
2025-11-26,North,Electronics,5,922.75
2025-11-26,North,Clothing,6,994.17
2025-11-26,North,Groceries,9,1216.48
2025-11-26,North,Furniture,7,1189.48
2025-11-26,North,Toys,7,603.75
2025-11-26,South,Electronics,4,1088.01
2025-11-26,South,Clothing,6,984.83
2025-11-26,South,Groceries,8,771.75
2025-11-26,South,Furniture,2,675.19
2025-11-26,South,Toys,11,986.36
2025-11-26,East,Electronics,7,810.08
2025-11-26,East,Clothing,5,1035.15
2025-11-26,East,Groceries,8,842.37
2025-11-26,East,Furniture,6,676.45
2025-11-26,East,Toys,8,832.47
2025-11-26,West,Electronics,7,1205.28
2025-11-26,West,Clothing,10,1078.52
2025-11-26,West,Groceries,8,863.05
2025-11-26,West,Furniture,4,690.73
2025-11-26,West,Toys,7,788.92
2025-11-27,North,Electronics,10,541.68
2025-11-27,North,Clothing,9,526.72
2025-11-27,North,Groceries,10,1266.89
2025-11-27,North,Furniture,6,939.22
2025-11-27,North,Toys,2,809.27
2025-11-27,South,Electronics,12,926.39
2025-11-27,South,Clothing,6,922.39
2025-11-27,South,Groceries,9,986.16
2025-11-27,South,Furniture,6,1047.09
2025-11-27,South,Toys,6,798.62
2025-11-27,East,Electronics,6,575.88
2025-11-27,East,Clothing,9,962.82
2025-11-27,East,Groceries,9,751.04
2025-11-27,East,Furniture,4,1109.55
2025-11-27,East,Toys,7,780.11
2025-11-27,West,Electronics,11,924.73
2025-11-27,West,Clothing,6,883.48
2025-11-27,West,Groceries,10,915.99
2025-11-27,West,Furniture,7,630.23
2025-11-27,West,Toys,14,881.18
2025-11-28,North,Electronics,10,993.71
2025-11-28,North,Clothing,5,497.34
2025-11-28,North,Groceries,16,1208.69
2025-11-28,North,Furniture,10,1189.33
2025-11-28,North,Toys,9,1086.19
2025-11-28,South,Electronics,10,1052.6
2025-11-28,South,Clothing,9,373.2
2025-11-28,South,Groceries,9,790.16
2025-11-28,South,Furniture,7,631.42
2025-11-28,South,Toys,10,1183.02
2025-11-28,East,Electronics,10,626.93
2025-11-28,East,Clothing,4,793.92
2025-11-28,East,Groceries,9,752.71
2025-11-28,East,Furniture,4,907.64
2025-11-28,East,Toys,9,842.87
2025-11-28,West,Electronics,9,1059.82
2025-11-28,West,Clothing,14,1104.34
2025-11-28,West,Groceries,10,786.1
2025-11-28,West,Furniture,9,596.38
2025-11-28,West,Toys,5,777.28
2025-11-29,North,Electronics,6,1257.15
2025-11-29,North,Clothing,5,1444.18
2025-11-29,North,Groceries,9,973.83
2025-11-29,North,Furniture,8,1126.45
2025-11-29,North,Toys,9,863.63
2025-11-29,South,Electronics,8,1160.42
2025-11-29,South,Clothing,4,1226.74
2025-11-29,South,Groceries,8,1234.84
2025-11-29,South,Furniture,8,1418.63
2025-11-29,South,Toys,10,1609.85
2025-11-29,East,Electronics,7,1196.0
2025-11-29,East,Clothing,6,1627.98
2025-11-29,East,Groceries,5,1450.13
2025-11-29,East,Furniture,9,927.37
2025-11-29,East,Toys,10,1139.69
2025-11-29,West,Electronics,12,1609.38
2025-11-29,West,Clothing,9,866.14
2025-11-29,West,Groceries,9,997.23
2025-11-29,West,Furniture,4,964.38
2025-11-29,West,Toys,6,1837.52
2025-11-30,North,Electronics,6,955.5
2025-11-30,North,Clothing,6,719.92
2025-11-30,North,Groceries,10,454.43
2025-11-30,North,Furniture,7,747.97
2025-11-30,North,Toys,13,1090.96
2025-11-30,South,Electronics,8,886.84
2025-11-30,South,Clothing,14,1389.55
2025-11-30,South,Groceries,13,1563.49
2025-11-30,South,Furniture,5,707.88
2025-11-30,South,Toys,4,907.4
2025-11-30,East,Electronics,6,634.34
2025-11-30,East,Clothing,5,1237.28
2025-11-30,East,Groceries,13,1498.07
2025-11-30,East,Furniture,3,1457.88
2025-11-30,East,Toys,6,1206.14
2025-11-30,West,Electronics,9,1045.28
2025-11-30,West,Clothing,6,836.74
2025-11-30,West,Groceries,6,1157.14
2025-11-30,West,Furniture,7,1437.71
2025-11-30,West,Toys,10,924.04
2025-12-01,North,Electronics,13,1057.54
2025-12-01,North,Clothing,10,1017.45
2025-12-01,North,Groceries,7,833.42
2025-12-01,North,Furniture,4,1040.45
2025-12-01,North,Toys,10,731.39
2025-12-01,South,Electronics,5,721.84
2025-12-01,South,Clothing,5,829.79
2025-12-01,South,Groceries,5,1239.2
2025-12-01,South,Furniture,8,845.9
2025-12-01,South,Toys,10,1053.54
2025-12-01,East,Electronics,13,1143.56
2025-12-01,East,Clothing,9,822.54
